@relation 'citation'
@attribute _id integer
@attribute 2000 real
@attribute 2001 real
@attribute 2002 real
@attribute 2003 real
@attribute 2004 real
@attribute 2005 real
@attribute 2006 real
@attribute 2007 real
@attribute 2008 real
@attribute 2009 real
@attribute average_average_citation real
@attribute average_citation real
@attribute average_coauthor real
@attribute average_publication real
@attribute cs_average_ranking_percentile real
@attribute journal_count_percentage real
@attribute max_average_citation real
@attribute max_citation real
@attribute max_coauthor real
@attribute max_publication real
@attribute non_cs_average_ranking_percentile real
@attribute outside_cs_percentage real
@attribute tire_1_count real
@attribute tire_1_percentage real
@attribute tire_2_count real
@attribute tire_2_percentage real
@attribute venue_average_citation real
@attribute venue_ranking_percentile real
@attribute venue_type {'Journal', 'Conference', 'Unknown'}
@attribute label {-1, 1}

@data
1606568 , 4 , 4 , 0 , 2 , 5 , 6 , 13 , 12 , 16 , 16 , 6.5977596636 , 672.0 , 249.333333333 , 84.3333333333 , 17.5420482931 , 0.166527893422 , 9.97506234414 , 1953 , 670 , 233 , 2.68316831683 , 0.0776325903151 , 5 , 0.416319733555 , 5 , 0.416319733555 , 11.2416645209 , 8.65 , Journal , -1
787373 , 7 , 7 , 11 , 22 , 30 , 24 , 34 , 27 , 29 , 39 , 11.263855611 , 866.0 , 209.5 , 73.5 , 6.19594090434 , 0.34323235338 , 15.2632212986 , 1267 , 217 , 83 , 4.58415841584 , 0.0148507572416 , 42 , 0.626772123564 , 49 , 0.731234144158 , 50.4172968129 , 0.66 , Journal , 1
1950639 , 15 , 49 , 57 , 94 , 107 , 97 , 88 , 90 , 81 , 46 , 2.84215437181 , 76.0 , 282.666666667 , 18.6666666667 , 14.0550908888 , 0.271365376752 , 4.48877805486 , 210 , 702 , 52 , 5.75247524752 , 0.00374060219992 , 96 , 0.356864057098 , 122 , 0.453514739229 , 7.76919432836 , 14.22 , Journal , 1
207688 , 34 , 42 , 66 , 97 , 98 , 75 , 80 , 89 , 80 , 82 , 7.07585907981 , 1156.25 , 203.25 , 63.75 , 11.1560508433 , 0.225344178022 , 20.842357495 , 4523 , 588 , 217 , 16.6279069767 , 0.010487439462 , 80 , 0.281680222527 , 134 , 0.471814372733 , 22.3832480112 , 3.07 , Conference , 1
181184 , 7 , 9 , 25 , 25 , 25 , 21 , 21 , 16 , 9 , 6 , 6.65879443423 , 634.333333333 , 158.666666667 , 65.6666666667 , 7.29193071398 , 0.267567948176 , 15.4850914332 , 1719 , 208 , 111 , 13.1636726547 , 0.06591237995 , 38 , 0.535135896353 , 51 , 0.718208703 , 29.0647817804 , 0.03 , Conference , -1
885697 , 24 , 20 , 42 , 58 , 107 , 85 , 122 , 122 , 145 , 145 , 22.5592630042 , 2008.0 , 158.0 , 89.0 , 17.2957631137 , 0.275850178872 , 22.5592630042 , 2008 , 158 , 89 , 30.4375624376 , 0.0413619271931 , 41 , 0.17671652084 , 85 , 0.366363518814 , 43.070386585 , 15.03 , Journal , 1
877509 , 16 , 16 , 25 , 23 , 13 , 26 , 18 , 15 , 15 , 9 , 22.7884847996 , 2826.0 , 238.0 , 124.0 , 11.6915010365 , 0.451164492135 , 22.7884847996 , 2826 , 238 , 124 , 24.855721393 , 0.0239257231282 , 35 , 0.42677722229 , 46 , 0.560907206438 , 50.4172968129 , 0.66 , Journal , -1
803787 , 2 , 10 , 11 , 22 , 14 , 12 , 9 , 13 , 8 , 13 , 14.3528655218 , 2520.5 , 190.0 , 151.0 , 11.252610531 , 0.266607420573 , 17.0276668669 , 4819 , 342 , 283 , 0.0 , 0.000222172850478 , 16 , 0.355476560764 , 22 , 0.488780271051 , 50.9808140242 , 2.71 , Journal , -1
1336270 , 1 , 5 , 7 , 6 , 10 , 12 , 16 , 16 , 13 , 13 , 12.1359830021 , 971.0 , 280.0 , 80.0 , 11.8595476065 , 0.157811678064 , 12.1359830021 , 971 , 280 , 80 , 18.8304239401 , 0.174272055628 , 13 , 0.683850604945 , 14 , 0.736454497633 , 0 , 0 , Unknown , -1
598995 , 2 , 4 , 6 , 11 , 9 , 18 , 11 , 18 , 18 , 15 , 14.8597700184 , 1023.0 , 230.0 , 70.0 , 9.21174266084 , 0.249843847595 , 16.0152699509 , 1165 , 343 , 85 , 13.1064891847 , 0.273057701045 , 9 , 0.562148657089 , 10 , 0.624609618988 , 5.34084460066 , 1.96 , Conference , -1
566228 , 14 , 17 , 21 , 23 , 16 , 23 , 20 , 17 , 19 , 17 , 6.40420640421 , 558.0 , 73.0 , 59.0 , 8.24968314322 , 0.563300943529 , 10.692010692 , 1080 , 97 , 101 , 0.0 , 0.000140825235882 , 42 , 0.591465990706 , 44 , 0.619631037882 , 54.4757273203 , 0.34 , Conference , -1
986 , 6 , 7 , 6 , 9 , 4 , 13 , 8 , 5 , 2 , 7 , 12.0284805333 , 794.0 , 332.0 , 66.0 , 12.039350406 , 0.374765771393 , 12.0284805333 , 794 , 332 , 66 , 10.9543509272 , 0.304650152108 , 4 , 0.249843847595 , 8 , 0.499687695191 , 0 , 0 , Unknown , -1
91102 , 6 , 7 , 12 , 29 , 19 , 30 , 31 , 28 , 23 , 33 , 5.02906800564 , 72.3333333333 , 39.0 , 11.0 , 14.1576004067 , 0.288086764955 , 7.99579168858 , 152 , 57 , 19 , 2.97014925373 , 0.0329454187838 , 20 , 0.33892560583 , 28 , 0.474495848161 , 24.6039939825 , 18.26 , Journal , 1
271333 , 17 , 17 , 14 , 10 , 4 , 7 , 12 , 4 , 4 , 3 , 4.62887673815 , 381.333333333 , 567.333333333 , 72.0 , 12.4485981308 , 0.456422516844 , 6.38829737987 , 690 , 844 , 108 , 13.4568574024 , 0.193124013331 , 20 , 0.43468811128 , 25 , 0.5433601391 , 26.2094719342 , 5.21 , Journal , -1
279527 , 13 , 25 , 21 , 24 , 17 , 17 , 15 , 17 , 14 , 8 , 1.88818575736 , 52.0 , 351.0 , 36.5 , 5.5980446617 , 0.266637040329 , 2.64097073519 , 67 , 503 , 59 , 1.58208955224 , 0.0218454515813 , 57 , 0.633262970781 , 65 , 0.722141984224 , 34.7949666722 , 0.17 , Conference , -1
148456 , 4 , 8 , 11 , 3 , 14 , 8 , 7 , 8 , 6 , 4 , 5.27410481957 , 273.5 , 75.0 , 36.5 , 16.0379008746 , 0.374843815077 , 8.21746602093 , 526 , 114 , 64 , 12.5448504983 , 0.111440207331 , 7 , 0.291545189504 , 12 , 0.499791753436 , 29.0647817804 , 0.03 , Conference , -1
320492 , 21 , 16 , 16 , 23 , 12 , 11 , 11 , 16 , 5 , 8 , 22.1865341494 , 3661.0 , 338.0 , 165.0 , 8.54493013716 , 0.26919625689 , 22.1865341494 , 3661 , 338 , 165 , 0.0 , 0.000128188693757 , 36 , 0.461479297526 , 49 , 0.62812459941 , 0 , 0 , Unknown , -1
803821 , 3 , 6 , 10 , 14 , 12 , 15 , 13 , 13 , 10 , 9 , 8.09258333954 , 716.25 , 175.5 , 61.25 , 17.6037884767 , 0.49986845567 , 14.5869947276 , 2407 , 304 , 165 , 0.0 , 0.000263088660879 , 7 , 0.184162062615 , 13 , 0.342015259142 , 50.9808140242 , 2.71 , Journal , -1
1603069 , 17 , 6 , 8 , 8 , 5 , 9 , 0 , 0 , 1 , 3 , 13.3424876467 , 920.0 , 215.5 , 100.5 , 16.8466104342 , 0.406123086535 , 17.7057356608 , 1769 , 426 , 197 , 0.0 , 0.000312402374258 , 8 , 0.249921899406 , 10 , 0.312402374258 , 18.4401010532 , 2.27 , Journal , -1
374270 , 30 , 52 , 45 , 44 , 46 , 22 , 46 , 37 , 29 , 12 , 12.0934021043 , 580.333333333 , 84.6666666667 , 40.0 , 6.6817555835 , 0.359259924555 , 15.4082809896 , 1202 , 124 , 78 , 13.6134663342 , 0.0234489211157 , 94 , 0.56284054847 , 121 , 0.72450751452 , 65.9339268385 , 1.93 , Conference , 1
166740 , 16 , 10 , 8 , 9 , 21 , 18 , 19 , 27 , 22 , 14 , 7.76914539401 , 70.0 , 10.0 , 9.0 , 9.70985211414 , 0.416579879192 , 7.76914539401 , 70 , 10 , 9 , 24.5572139303 , 0.0401919616077 , 14 , 0.291605915434 , 37 , 0.770672776505 , 0 , 0 , Unknown , -1
197627 , 6 , 9 , 13 , 12 , 11 , 13 , 11 , 7 , 6 , 2 , 15.8157800785 , 443.0 , 48.0 , 28.0 , 5.61816162177 , 0.222160510969 , 15.8157800785 , 443 , 48 , 28 , 9.9900990099 , 0.0272899216428 , 28 , 0.777561788392 , 31 , 0.860871980006 , 29.669708281 , 0.37 , Conference , -1
286890 , 6 , 20 , 8 , 8 , 10 , 20 , 5 , 12 , 4 , 7 , 6.66543970807 , 573.0 , 397.333333333 , 86.3333333333 , 9.71107223194 , 0.174956260935 , 9.90099009901 , 1608 , 713 , 223 , 8.44943820225 , 0.166840241616 , 18 , 0.449887528118 , 21 , 0.524868782804 , 26.2094719342 , 5.21 , Journal , -1
1041406 , 0 , 5 , 2 , 5 , 2 , 19 , 45 , 108 , 227 , 384 , 9.54976291529 , 254.5 , 333.5 , 66.0 , 33.6666666667 , 0.497512437811 , 15.4228855721 , 478 , 615 , 130 , 16.0099889012 , 0.818346957312 , 0 , 0.0 , 0 , 0.0 , 63.0860563003 , 6.96 , Journal , 1
185856 , 0 , 6 , 12 , 9 , 11 , 11 , 7 , 13 , 6 , 6 , 3.39830084958 , 68.0 , 15.0 , 20.0 , 20.7500961169 , 0.307574009996 , 3.39830084958 , 68 , 15 , 20 , 10.5621890547 , 0.0717600856837 , 6 , 0.230680507497 , 8 , 0.307574009996 , 3.04355072371 , 18.37 , Conference , -1
304133 , 10 , 15 , 16 , 23 , 21 , 27 , 26 , 30 , 15 , 16 , 11.5879026907 , 409.0 , 284.0 , 34.0 , 8.4565451469 , 0.199969235502 , 15.3117600631 , 582 , 331 , 38 , 20.7313432836 , 0.0299955230563 , 45 , 0.692201199815 , 47 , 0.722965697585 , 26.5206821601 , 0.45 , Conference , -1
1041422 , 6 , 8 , 25 , 31 , 40 , 49 , 88 , 79 , 92 , 128 , 23.650179976 , 1774.0 , 113.0 , 75.0 , 12.7576552931 , 0.474940632421 , 23.650179976 , 1774 , 113 , 75 , 23.712403453 , 0.215763160474 , 36 , 0.44994375703 , 46 , 0.574928133983 , 32.6225160648 , 2.2 , Journal , 1
1041424 , 2 , 7 , 8 , 14 , 10 , 23 , 27 , 38 , 41 , 37 , 9.34301572737 , 622.0 , 109.666666667 , 32.0 , 9.75653015156 , 0.257981296356 , 23.650179976 , 1774 , 117 , 75 , 26.4583795782 , 0.225193701575 , 15 , 0.483714930668 , 17 , 0.548210254757 , 32.6225160648 , 2.2 , Journal , 1
173075 , 21 , 53 , 58 , 68 , 55 , 36 , 35 , 30 , 26 , 18 , 4.14284452304 , 117.0 , 72.5 , 11.0 , 8.76941848699 , 0.321409439914 , 14.1567236375 , 439 , 235 , 31 , 11.5823627288 , 0.0345382449285 , 62 , 0.369025653235 , 98 , 0.583298613178 , 25.0010822468 , 2.35 , Journal , 1
140313 , 7 , 6 , 3 , 4 , 3 , 5 , 3 , 4 , 0 , 4 , 22.8277063072 , 1675.5 , 127.5 , 76.5 , 27.6056879324 , 0.384319754035 , 24.0421987785 , 2918 , 196 , 135 , 30.9353233831 , 0.133910726183 , 0 , 0.0 , 2 , 0.153727901614 , 0 , 0 , Unknown , -1
91165 , 2 , 5 , 4 , 4 , 5 , 6 , 16 , 10 , 8 , 12 , 2.32945091514 , 14.0 , 73.0 , 6.0 , 16.5343104597 , 0.133244503664 , 2.32945091514 , 14 , 73 , 6 , 20.1782178218 , 0.0630855715178 , 1 , 0.0666222518321 , 4 , 0.266489007328 , 38.8949882793 , 2.33 , Conference , -1
255010 , 3 , 3 , 6 , 11 , 3 , 14 , 14 , 15 , 9 , 9 , 23.5701906412 , 1768.0 , 158.0 , 75.0 , 8.94552723638 , 0.39980009995 , 23.5701906412 , 1768 , 158 , 75 , 6.02487562189 , 0.0913221263062 , 8 , 0.39980009995 , 13 , 0.649675162419 , 0 , 0 , Unknown , -1
1352739 , 18 , 22 , 28 , 30 , 24 , 18 , 19 , 12 , 8 , 4 , 5.26856403425 , 285.0 , 88.1666666667 , 36.3333333333 , 12.8038044141 , 0.341421777832 , 14.149517498 , 1217 , 177 , 86 , 12.644914756 , 0.171800828199 , 31 , 0.3780026826 , 46 , 0.560907206438 , 0 , 0 , Unknown , -1
91176 , 2 , 4 , 6 , 11 , 8 , 8 , 9 , 7 , 5 , 16 , 2.31105559026 , 37.0 , 18.0 , 16.0 , 4.61668839635 , 0.434593654933 , 2.31105559026 , 37 , 18 , 16 , 17.7128712871 , 0.0420658059142 , 14 , 0.608431116906 , 17 , 0.738809213385 , 0 , 0 , Unknown , -1
4400171 , 2 , 5 , 11 , 11 , 11 , 18 , 4 , 10 , 5 , 5 , 3.09183202584 , 201.0 , 129.0 , 65.0 , 16.519236595 , 0.454407755226 , 3.09183202584 , 201 , 129 , 65 , 19.2069825436 , 0.108349094839 , 8 , 0.242350802787 , 13 , 0.393820054529 , 2.87617670079 , 5.74 , Journal , -1
164908 , 3 , 5 , 5 , 10 , 17 , 13 , 19 , 7 , 14 , 5 , 1.24895920067 , 15.0 , 199.0 , 12.0 , 22.6174548251 , 0.153787004998 , 1.24895920067 , 15 , 199 , 12 , 25.9800995025 , 0.0717600856837 , 5 , 0.192233756248 , 10 , 0.384467512495 , 6.28769148656 , 22.51 , Journal , -1
2010401 , 16 , 11 , 15 , 8 , 7 , 8 , 8 , 5 , 6 , 4 , 6.1028410177 , 219.5 , 127.0 , 44.75 , 16.5043926083 , 0.212056952439 , 8.76803551609 , 598 , 256 , 93 , 12.0943160525 , 0.326668026933 , 4 , 0.121175401394 , 8 , 0.242350802787 , 0 , 0 , Unknown , -1
287792 , 5 , 6 , 17 , 13 , 22 , 24 , 16 , 19 , 18 , 11 , 7.62673555495 , 337.666666667 , 48.0 , 13.8333333333 , 7.43967280164 , 0.204498977505 , 31.5215415379 , 1734 , 155 , 55 , 44.1089108911 , 0.0224394578982 , 14 , 0.318109520564 , 19 , 0.431720063622 , 25.0010822468 , 2.35 , Journal , -1
271412 , 9 , 11 , 12 , 10 , 6 , 7 , 2 , 4 , 13 , 15 , 14.1085043953 , 593.0 , 63.5 , 32.5 , 4.96764009471 , 0.289397526967 , 25.7895932743 , 1135 , 74 , 44 , 0.0 , 0.000263088660879 , 21 , 0.552486187845 , 26 , 0.684030518285 , 39.269482841 , 0.88 , Journal , -1
50231 , 12 , 18 , 14 , 15 , 20 , 24 , 18 , 14 , 8 , 6 , 7.24818795301 , 290.0 , 64.0 , 40.0 , 7.99750039056 , 0.124980471801 , 7.24818795301 , 290 , 64 , 40 , 11.584717608 , 0.0449186688554 , 26 , 0.406186533354 , 35 , 0.546789564131 , 0 , 0 , Unknown , -1
590908 , 4 , 6 , 6 , 9 , 7 , 10 , 12 , 8 , 9 , 8 , 6.23340103109 , 399.0 , 74.0 , 32.0 , 14.3431699191 , 0.0951927653498 , 12.4668020622 , 798 , 92 , 64 , 62.5247524752 , 0.0458882326215 , 3 , 0.142789148025 , 4 , 0.1903855307 , 16.1496194669 , 8.43 , Conference , -1
148543 , 4 , 9 , 14 , 9 , 13 , 9 , 12 , 8 , 8 , 9 , 2.72899216428 , 101.0 , 139.0 , 37.0 , 12.3868867705 , 0.837014647756 , 2.72899216428 , 101 , 139 , 37 , 35.9452736318 , 0.044656742946 , 13 , 0.302255289468 , 13 , 0.302255289468 , 6.33223344546 , 14.19 , Journal , -1
263232 , 7 , 12 , 14 , 10 , 8 , 10 , 7 , 5 , 3 , 5 , 8.85772997872 , 472.0 , 264.5 , 37.0 , 4.01428231373 , 0.309450130921 , 13.2266819026 , 926 , 280 , 70 , 6.05389221557 , 0.10657306956 , 33 , 0.785527255415 , 37 , 0.880742680314 , 29.669708281 , 0.37 , Conference , -1
844865 , 5 , 2 , 6 , 11 , 11 , 11 , 12 , 19 , 14 , 18 , 4.0559625654 , 289.0 , 152.0 , 71.5 , 19.0987604958 , 0.759696121551 , 4.07836865254 , 476 , 255 , 118 , 33.1636726547 , 0.166944351883 , 5 , 0.199920031987 , 7 , 0.279888044782 , 11.3557631126 , 15.4 , Journal , -1
156739 , 1 , 0 , 2 , 3 , 8 , 9 , 10 , 20 , 16 , 14 , 1.2853470437 , 45.0 , 56.0 , 35.0 , 6.0092236741 , 0.153727901614 , 1.2853470437 , 45 , 56 , 35 , 0.0 , 0.000768639508071 , 3 , 0.230591852421 , 8 , 0.614911606457 , 21.8600433702 , 1.19 , Conference , -1
719714 , 18 , 17 , 11 , 14 , 12 , 11 , 13 , 12 , 8 , 8 , 4.39358373122 , 144.0 , 145.0 , 32.5 , 11.4015507039 , 0.306059987758 , 4.5488627843 , 182 , 185 , 40 , 14.349127182 , 0.0756461045086 , 18 , 0.367271985309 , 32 , 0.652927973883 , 10.1027414031 , 14.96 , Journal , -1
1664079 , 5 , 3 , 3 , 3 , 5 , 12 , 17 , 14 , 7 , 19 , 2.51981536904 , 263.666666667 , 2255.0 , 49.6666666667 , 11.2689425479 , 0.499583680266 , 6.55977932937 , 761 , 6388 , 116 , 6.15710723192 , 0.250468457214 , 7 , 0.582847626978 , 8 , 0.666111573689 , 44.2979808382 , 3.01 , Journal , -1
263249 , 2 , 6 , 6 , 15 , 11 , 20 , 11 , 7 , 7 , 5 , 15.3736789726 , 3244.0 , 171.0 , 211.0 , 25.4641017873 , 0.514995455922 , 15.3736789726 , 3244 , 171 , 211 , 36.680798005 , 0.108349094839 , 4 , 0.121175401394 , 8 , 0.242350802787 , 22.2177226643 , 3.59 , Journal , -1
181331 , 6 , 9 , 7 , 10 , 7 , 11 , 2 , 6 , 4 , 4 , 6.45564246819 , 302.5 , 130.0 , 43.5 , 15.0223463687 , 0.441046750956 , 7.30328937835 , 504 , 142 , 69 , 5.35643564356 , 0.0288489003142 , 7 , 0.205821817113 , 10 , 0.294031167304 , 13.2832961078 , 13.2 , Journal , -1
246872 , 4 , 3 , 14 , 15 , 16 , 15 , 11 , 15 , 8 , 11 , 0.498753117207 , 2.0 , 56.0 , 2.0 , 9.39183560122 , 0.111080255485 , 0.997506234414 , 4 , 110 , 4 , 2.95404595405 , 0.217561399696 , 17 , 0.472091085809 , 20 , 0.555401277423 , 29.0647817804 , 0.03 , Conference , -1
2090073 , 5 , 7 , 4 , 6 , 5 , 9 , 14 , 10 , 10 , 10 , 2.95097572584 , 62.0 , 87.0 , 21.0 , 23.1730668069 , 0.578642819569 , 2.95097572584 , 62 , 87 , 21 , 24.7009966777 , 0.136756019991 , 1 , 0.0526038926881 , 4 , 0.210415570752 , 0 , 0 , Unknown , -1
1967194 , 7 , 3 , 3 , 2 , 7 , 18 , 12 , 16 , 24 , 27 , 2.55271920089 , 23.0 , 152.0 , 9.0 , 8.24541921155 , 0.222098833981 , 2.55271920089 , 23 , 152 , 9 , 45.4752475248 , 0.0531299316149 , 6 , 0.333148250972 , 13 , 0.721821210439 , 7.52409864719 , 2.44 , Conference , -1
17507 , 5 , 4 , 3 , 5 , 8 , 7 , 8 , 6 , 10 , 18 , 0.44282525559 , 6.5 , 102.75 , 8.75 , 10.2353475693 , 0.181735574739 , 0.845828527489 , 22 , 187 , 26 , 2.63366336634 , 0.0438939591482 , 9 , 0.408905043162 , 12 , 0.545206724216 , 33.7042940683 , 0.48 , Conference , -1
304229 , 1 , 3 , 0 , 2 , 6 , 5 , 7 , 11 , 16 , 23 , 1.12515007545 , 11.5 , 88.0 , 10.0 , 7.00599400599 , 0.0999000999001 , 1.36239782016 , 15 , 88 , 11 , 65.4554455446 , 0.0917347865577 , 5 , 0.4995004995 , 6 , 0.599400599401 , 4.05077229717 , 6.93 , Conference , -1
746601 , 18 , 23 , 7 , 8 , 14 , 8 , 9 , 13 , 10 , 11 , 11.1903991263 , 327.5 , 53.5 , 28.5 , 8.43571262497 , 0.255754475703 , 12.1858957039 , 451 , 76 , 37 , 11.0272479564 , 0.203851138678 , 11 , 0.255754475703 , 27 , 0.627760985817 , 38.0100432599 , 9.53 , Journal , -1
50152564 , 8 , 15 , 6 , 9 , 9 , 10 , 8 , 13 , 6 , 6 , 3.48793028922 , 289.5 , 349.75 , 54.0 , 9.90577355661 , 0.149962509373 , 6.73109187303 , 1003 , 998 , 149 , 11.7661691542 , 0.0478457510117 , 19 , 0.47488127968 , 25 , 0.624843789053 , 13.6253448224 , 0.43 , Conference , -1
2024567 , 5 , 5 , 10 , 9 , 8 , 14 , 15 , 16 , 15 , 9 , 2.03612413817 , 91.5 , 149.0 , 33.5 , 11.6607797401 , 0.333222259247 , 2.94865277072 , 174 , 240 , 59 , 8.1144278607 , 0.0627928772259 , 15 , 0.49983338887 , 19 , 0.633122292569 , 4.55615219835 , 12.66 , Conference , -1
4105341 , 1 , 2 , 10 , 16 , 7 , 11 , 15 , 14 , 13 , 9 , 3.98715473367 , 129.0 , 78.0 , 31.0 , 18.9542346134 , 0.315623356128 , 4.28483982861 , 210 , 136 , 49 , 17.3738551207 , 0.387294421154 , 8 , 0.420831141504 , 11 , 0.578642819569 , 11.6298654461 , 9.38 , Journal , -1
2122878 , 0 , 4 , 15 , 18 , 29 , 60 , 96 , 81 , 114 , 159 , 1.13311894666 , 58.5 , 94.5 , 35.5 , 11.7036439858 , 0.128990648178 , 1.82228672795 , 113 , 162 , 62 , 18.2212630622 , 0.415204678363 , 16 , 0.515962592712 , 19 , 0.612705578846 , 7.52409864719 , 2.44 , Conference , 1
320642 , 3 , 8 , 11 , 4 , 14 , 8 , 11 , 5 , 12 , 13 , 5.96839206662 , 421.0 , 770.0 , 47.0 , 13.8455336988 , 0.386971944534 , 10.2237220347 , 818 , 1393 , 80 , 23.9900990099 , 0.0315526398001 , 5 , 0.161238310223 , 12 , 0.386971944534 , 29.6569758499 , 26.4 , Conference , -1
517252 , 6 , 10 , 10 , 23 , 6 , 6 , 6 , 7 , 6 , 12 , 5.90290549069 , 295.666666667 , 48.0 , 24.6666666667 , 5.07672245164 , 0.478156922408 , 13.1192243599 , 866 , 113 , 66 , 0.0 , 0.00021734405564 , 29 , 0.630297761356 , 40 , 0.86937622256 , 20.7681584176 , 2.58 , Conference , -1
226838 , 10 , 16 , 20 , 19 , 19 , 15 , 22 , 8 , 11 , 2 , 15.4737227167 , 1269.0 , 87.0 , 82.0 , 10.3280513111 , 0.433880399925 , 15.4737227167 , 1269 , 87 , 82 , 6.83816183816 , 0.158863672433 , 27 , 0.509337860781 , 35 , 0.660252782494 , 0 , 0 , Unknown , -1
590982 , 1 , 9 , 4 , 3 , 8 , 9 , 8 , 4 , 14 , 11 , 4.87804878049 , 122.0 , 19.5 , 12.5 , 15.5344655345 , 0.1998001998 , 9.75609756098 , 244 , 37 , 25 , 10.9108910891 , 0.0917347865577 , 0 , 0.0 , 3 , 0.2997002997 , 16.1496194669 , 8.43 , Conference , -1
156810 , 7 , 5 , 9 , 16 , 18 , 22 , 30 , 30 , 28 , 21 , 0.779569620862 , 30.0 , 172.666666667 , 24.3333333333 , 7.86119507091 , 0.348756103232 , 1.47693705976 , 65 , 266 , 44 , 12.7774607703 , 0.140171965607 , 25 , 0.581260172053 , 31 , 0.720762613346 , 64.6466333087 , 0.15 , Journal , -1
1352848 , 6 , 3 , 12 , 16 , 9 , 14 , 9 , 4 , 5 , 3 , 18.0496434917 , 1319.0 , 421.5 , 78.5 , 13.7455316571 , 0.302938503484 , 26.5781226683 , 1781 , 726 , 90 , 24.1720698254 , 0.108349094839 , 10 , 0.302938503484 , 17 , 0.514995455922 , 0 , 0 , Unknown , -1
4048017 , 1 , 1 , 7 , 7 , 7 , 8 , 5 , 13 , 13 , 10 , 4.00976612115 , 149.0 , 134.333333333 , 17.3333333333 , 12.0126249342 , 0.368227248816 , 10.4852475006 , 430 , 179 , 41 , 15.263681592 , 0.0956687291766 , 4 , 0.210415570752 , 6 , 0.315623356128 , 14.633628488 , 4.25 , Journal , -1
746645 , 8 , 8 , 8 , 10 , 11 , 5 , 14 , 10 , 5 , 11 , 7.73679878437 , 678.0 , 143.5 , 69.0 , 9.04773806548 , 0.224943764059 , 10.178892274 , 1303 , 163 , 128 , 16.900990099 , 0.0246281394782 , 18 , 0.449887528118 , 29 , 0.724818795301 , 38.0100432599 , 9.53 , Journal , -1
443543 , 3 , 3 , 7 , 10 , 17 , 34 , 22 , 20 , 21 , 19 , 8.48050529437 , 601.5 , 55.0 , 37.5 , 9.56247917361 , 0.133288903699 , 16.4634981509 , 1202 , 87 , 73 , 0.0 , 0.000333222259247 , 15 , 0.49983338887 , 19 , 0.633122292569 , 21.3866083854 , 0.68 , Conference , -1
443546 , 0 , 6 , 4 , 7 , 10 , 9 , 13 , 7 , 12 , 5 , 3.77964241903 , 122.5 , 318.25 , 33.0 , 12.9323927102 , 0.176366843034 , 7.62680488708 , 254 , 1113 , 91 , 69.8811881188 , 0.0560799555802 , 8 , 0.470311581423 , 10 , 0.587889476778 , 21.3866083854 , 0.68 , Conference , -1
2393244 , 0 , 2 , 2 , 5 , 10 , 6 , 7 , 9 , 19 , 19 , 0.0 , 0.0 , 80.0 , 2.0 , 7.14171656687 , 0.0 , 0.0 , 0 , 80 , 2 , 3.81370449679 , 0.73698053656 , 3 , 0.59880239521 , 4 , 0.798403193613 , 4.70170139929 , 0.97 , Conference , -1
246942 , 0 , 4 , 6 , 8 , 15 , 12 , 16 , 3 , 8 , 6 , 1.82733859977 , 25.6666666667 , 112.666666667 , 12.3333333333 , 14.1745482507 , 0.269127258747 , 3.48258706468 , 70 , 304 , 35 , 9.10299003322 , 0.10375732506 , 5 , 0.192233756248 , 13 , 0.499807766244 , 12.4808947761 , 4.77 , Conference , -1
197794 , 12 , 21 , 15 , 13 , 16 , 13 , 13 , 6 , 4 , 8 , 9.21838944441 , 1558.0 , 252.0 , 169.0 , 16.3789850972 , 0.528202225995 , 9.21838944441 , 1558 , 252 , 169 , 24.2784019975 , 0.131289952467 , 17 , 0.32069420864 , 23 , 0.433880399925 , 27.5712657829 , 0.07 , Journal , -1
615587 , 0 , 10 , 7 , 28 , 12 , 13 , 16 , 12 , 21 , 16 , 4.27106930189 , 134.0 , 117.0 , 29.0 , 9.00819836033 , 0.339932013597 , 5.28069725711 , 206 , 202 , 39 , 1.0396039604 , 0.019800039208 , 25 , 0.499900019996 , 31 , 0.619876024795 , 21.5273040269 , 0.31 , Conference , -1
1279141 , 5 , 22 , 27 , 27 , 14 , 18 , 8 , 12 , 20 , 14 , 6.70207515429 , 124.5 , 34.0 , 15.0 , 9.68908463278 , 0.249970241638 , 12.6775381378 , 241 , 49 , 19 , 23.8514851485 , 0.0118809551817 , 43 , 0.511843828116 , 51 , 0.607070586835 , 0 , 0 , Unknown , -1
591015 , 1 , 4 , 4 , 9 , 8 , 11 , 9 , 11 , 10 , 6 , 3.11927019873 , 53.6666666667 , 69.6666666667 , 11.6666666667 , 14.9107261825 , 0.133244503664 , 4.99615680246 , 96 , 144 , 22 , 10.8805970149 , 0.118165784832 , 1 , 0.0666222518321 , 3 , 0.199866755496 , 16.1496194669 , 8.43 , Conference , -1
812202 , 3 , 7 , 7 , 10 , 12 , 13 , 10 , 8 , 13 , 7 , 18.3729569071 , 1604.33333333 , 255.0 , 73.3333333333 , 4.41986455982 , 0.193485972267 , 30.1614621752 , 3680 , 642 , 122 , 0.0 , 0.000322476620445 , 22 , 0.709448564979 , 23 , 0.741696227024 , 33.3009524783 , 1.47 , Journal , -1
58539 , 8 , 15 , 15 , 25 , 16 , 28 , 19 , 27 , 22 , 20 , 8.1264325665 , 850.666666667 , 311.0 , 73.0 , 6.5735494622 , 0.181790637782 , 16.2509209557 , 1544 , 790 , 124 , 3.12935323383 , 0.0295544772828 , 28 , 0.424178154825 , 52 , 0.787759430389 , 23.7080983627 , 4.29 , Conference , -1
