@relation 'citation'
@attribute id integer
@attribute 2000 integer
@attribute 2001 integer
@attribute 2002 integer
@attribute 2003 integer
@attribute 2004 integer
@attribute 2005 integer
@attribute 2006 integer
@attribute 2007 integer
@attribute 2008 integer
@attribute 2009 integer
@attribute sum integer
@data
724680,6,13,11,5,16,16,9,6,3,6,91
220990,10,14,27,25,40,36,32,29,28,28,269
3903180,0,2,12,16,24,16,10,14,9,10,113
306188,8,6,9,8,9,11,12,8,7,11,89
1994451,8,4,12,4,6,12,11,8,5,4,74
3296984,5,11,19,29,28,35,24,32,26,18,227
282330,4,6,5,2,12,11,14,11,9,7,81
823003,14,21,14,10,21,25,17,16,18,10,166
77537,9,3,3,7,5,7,11,10,11,17,83
192237,4,8,12,11,11,17,10,12,6,5,96
274158,7,14,22,19,21,27,15,11,12,10,158
290549,6,7,7,7,7,10,21,13,18,16,112
298748,5,19,20,33,39,36,44,33,31,37,297
290558,6,12,9,12,22,14,14,16,10,11,126
847617,9,8,7,9,10,8,10,10,3,5,79
15304662,12,20,44,43,33,32,39,37,38,29,327
1273606,4,10,17,20,27,18,12,10,8,4,130
1257225,18,28,37,47,68,104,107,74,91,96,670
765708,7,15,15,14,10,15,12,13,14,9,124
20243,4,4,13,11,15,18,15,18,19,8,125
143130,5,6,22,26,45,45,45,55,42,47,338
1681370,3,2,9,12,9,24,14,20,23,25,141
823072,4,4,6,8,7,6,7,13,6,5,66
266019,19,32,48,31,42,44,58,56,38,48,416
1388324,20,20,25,15,21,16,13,7,9,9,155
290602,4,8,12,31,33,43,57,53,55,57,353
1322798,2,7,6,15,13,15,11,18,19,9,115
110383,13,24,27,27,39,38,27,21,20,24,260
667441,11,14,12,13,13,14,8,6,6,2,99
175930,7,11,19,28,27,31,24,27,28,32,234
94012,6,6,8,8,14,21,19,11,13,8,114
2019136,14,12,9,5,18,14,7,12,11,10,112
560961,7,3,15,11,15,14,23,14,9,13,124
290626,4,4,10,5,5,7,7,9,11,8,70
757573,12,12,8,14,7,8,12,3,1,3,80
260065,4,1,1,1,1,5,9,8,10,26,66
282441,10,6,12,20,15,13,9,7,10,4,106
577359,5,17,20,21,27,23,16,21,13,10,173
298834,9,10,14,17,13,9,15,8,8,8,111
3878740,2,1,4,4,4,12,14,14,15,5,75
167771,1,2,6,4,9,8,7,14,12,11,74
1273692,3,8,15,16,18,16,19,20,17,19,151
847163,12,21,23,26,24,21,13,10,11,7,168
626658,1,6,9,8,7,15,14,11,18,7,96
1036138,9,12,8,8,13,8,9,10,16,7,100
298859,3,6,6,15,4,4,5,7,8,10,68
4034413,4,15,15,15,12,19,14,8,13,13,128
266094,6,9,12,11,12,9,9,5,10,6,89
813032,2,5,15,10,12,8,13,9,10,5,89
290677,2,8,6,9,15,24,11,12,20,14,121
307062,9,4,11,15,13,14,12,7,17,16,118
246420,2,7,11,8,13,12,12,8,7,5,85
1363836,5,7,8,7,3,15,11,10,5,5,76
1986429,2,2,8,9,10,11,22,25,26,53,168
561023,2,3,3,2,7,8,17,12,23,17,94
249731,2,3,11,6,11,13,15,18,21,16,116
139926,6,2,1,1,4,3,0,6,10,20,53
847751,5,8,18,12,15,9,14,1,4,2,88
159624,9,18,14,19,12,10,2,4,7,3,98
282506,6,11,16,8,14,16,20,13,6,14,124
3629719,0,0,1,1,1,19,11,16,21,33,103
1978255,12,18,5,26,30,33,34,54,44,45,301
3788692,1,1,1,4,10,7,10,9,18,14,75
39253537,32,41,49,68,45,26,43,51,41,16,412
241559,30,23,30,22,26,29,18,13,15,11,217
1249181,8,32,21,25,25,16,16,14,10,6,173
429983,27,30,34,36,34,29,16,6,14,9,235
2011058,5,11,13,9,12,10,15,7,15,14,111
724916,11,13,21,5,15,15,15,8,10,9,122
1380278,20,19,29,33,32,26,17,16,14,14,220
282551,7,14,14,22,10,18,25,13,7,7,137
2035642,7,2,10,21,7,10,19,30,18,19,143
241595,4,11,14,16,21,10,11,10,14,8,119
1043786,8,7,8,14,11,10,8,10,5,7,88
257987,16,18,18,21,20,32,47,50,59,57,338
217033,38,87,130,163,184,187,157,140,148,129,1363
50155470,2,10,15,26,30,48,56,68,48,49,352
274384,4,11,8,13,12,12,5,8,3,1,77
10232,6,9,9,9,12,11,8,9,5,6,84
3461074,154,193,148,153,163,224,227,226,247,235,1970
2150355,5,9,12,9,10,15,18,10,11,11,110
4403157,5,5,11,9,10,13,12,21,13,21,120
2035672,11,25,41,38,41,37,47,29,29,27,325
438233,7,8,9,13,9,5,7,7,7,6,78
2043866,3,4,4,5,7,8,16,11,5,6,69
307164,15,13,7,7,13,9,13,10,12,17,116
2150366,2,3,6,6,11,17,11,24,16,23,119
741346,1,3,1,4,9,5,10,10,20,18,81
282595,2,5,6,13,5,14,22,13,20,19,119
634853,13,14,10,23,25,20,25,27,18,15,190
634854,78,130,204,292,386,414,465,455,447,466,3337
798696,7,20,9,21,24,19,21,26,17,21,185
266219,12,12,12,11,11,11,7,3,2,5,86
842488,10,16,30,47,68,57,88,66,63,44,489
2363374,7,17,15,9,13,20,15,9,14,8,127
94199,14,29,31,26,19,18,11,13,8,7,176
2134024,3,5,3,14,6,8,9,8,12,6,74
208907,37,49,67,85,74,69,65,70,73,53,642
798732,7,6,2,3,6,7,3,5,8,6,53
870313,0,3,9,11,13,20,18,21,26,24,145
4321298,4,8,15,9,6,5,9,10,11,8,85
2068503,3,1,6,8,7,6,12,9,13,18,83
2371613,6,4,8,15,18,20,21,19,13,11,135
241694,6,3,5,9,8,7,11,8,9,8,74
1282083,5,11,11,13,9,7,11,6,7,5,85
241701,5,17,12,16,31,52,43,43,55,42,316
389163,5,9,11,8,14,7,7,9,10,13,93
2084909,1,1,7,7,17,11,12,10,20,18,104
1372206,5,5,4,8,5,16,14,13,8,15,93
2035759,0,6,9,7,14,15,14,18,20,32,135
307251,20,20,16,17,14,16,22,12,20,6,163
1301855,75,108,90,63,49,38,32,12,16,12,495
2076734,13,13,13,30,22,27,36,24,33,27,238
384352,12,12,13,14,18,13,5,6,4,7,104
1282118,3,10,4,8,8,5,7,3,6,6,60
397383,6,9,4,9,8,13,12,15,6,5,87
3551307,29,29,30,47,34,37,29,29,19,20,303
1454158,20,14,31,33,37,15,17,21,15,22,225
176211,5,8,18,24,46,63,65,81,97,84,491
241753,6,16,22,17,29,31,40,37,28,37,263
692314,3,1,2,4,15,12,14,10,9,15,85
798812,10,18,4,16,9,10,21,21,31,18,158
1454174,7,11,14,13,13,12,22,20,16,15,143
438368,10,9,17,15,25,14,10,12,16,11,139
692323,14,18,31,17,12,21,13,14,10,7,157
495716,5,13,21,15,11,12,5,3,6,3,94
389222,5,23,17,26,32,46,42,45,46,33,315
233575,1,3,7,10,14,11,15,19,14,11,105
1663676,6,12,17,21,9,19,14,17,7,13,135
209005,0,0,2,4,5,8,9,7,15,12,62
241776,6,5,9,11,5,9,14,9,8,11,87
392552,15,25,16,17,25,20,9,21,17,15,180
692338,11,31,34,39,36,22,17,25,9,10,234
413813,10,5,9,15,14,11,13,16,18,20,131
61561,4,12,8,10,9,11,11,7,10,8,90
209018,12,7,7,11,3,13,8,7,5,3,76
1269098,4,2,7,8,12,4,6,10,4,7,64
241790,2,4,7,7,9,15,12,16,19,11,102
2052223,0,2,0,4,6,5,14,14,16,9,70
782465,13,8,8,12,19,12,19,21,10,17,139
69762,0,3,5,11,8,11,11,13,7,7,76
102535,10,12,9,8,7,13,9,15,12,10,105
848010,7,14,10,17,28,22,19,20,22,28,187
290956,11,16,21,18,17,18,21,20,12,13,167
299149,16,22,27,17,25,25,22,15,16,14,199
69776,4,9,4,7,10,8,5,8,10,6,71
262851,8,14,16,18,24,17,6,8,5,9,125
192664,9,11,12,15,9,10,13,11,6,6,102
668356,6,12,11,11,10,22,13,20,11,16,132
127139,5,5,9,10,4,13,11,5,10,11,83
184489,20,26,33,28,24,12,13,18,13,8,195
1278664,10,19,16,18,20,15,11,24,14,12,159
1510771,10,10,7,11,6,13,3,6,2,8,76
266422,0,0,1,1,7,20,28,28,41,30,156
3694709,4,8,11,22,20,29,41,38,37,50,260
275149,11,4,9,10,11,8,8,12,10,7,90
266451,13,10,16,16,7,15,9,3,13,17,119
1917646,7,14,10,11,10,8,7,3,7,4,81
708824,24,29,42,39,35,45,41,24,32,20,331
217310,8,7,6,5,5,5,13,4,5,9,67
1637755,10,11,10,7,12,19,15,15,11,10,120
2019556,10,6,18,17,14,26,13,15,8,16,143
10662122,2,1,2,7,8,7,10,10,11,15,73
274667,2,3,7,4,5,6,8,11,13,16,75
2199796,3,6,13,20,22,19,10,12,3,4,112
274678,15,9,13,14,20,21,16,13,9,6,136
168185,13,23,32,13,20,16,8,0,5,1,131
471291,10,20,17,25,21,19,16,17,9,9,163
807168,3,9,3,10,8,11,5,8,11,9,77
1388802,7,8,10,8,6,6,8,5,1,4,63
1315079,124,121,170,186,173,134,134,107,77,64,1290
708873,8,8,5,10,5,9,5,10,4,13,77
2142475,12,6,4,7,8,10,8,8,7,5,75
4364,10,4,7,9,7,10,6,6,7,5,71
807181,8,9,8,6,9,4,7,10,6,6,73
373007,13,25,21,30,28,27,19,13,9,5,190
110866,2,8,17,12,9,14,4,4,7,4,81
1454358,3,5,5,15,27,22,26,33,35,26,197
20764,15,10,9,23,13,28,21,13,22,16,170
2003233,15,20,25,18,19,20,18,25,27,25,212
266530,3,5,6,13,18,22,31,30,38,29,195
2052387,3,8,8,6,13,13,11,10,6,9,87
1372455,4,0,3,11,15,18,20,18,10,15,114
2036008,2,5,7,4,15,15,7,10,19,14,98
1322375,14,34,57,69,61,101,121,169,205,186,1017
635180,24,21,22,41,45,46,61,64,37,50,411
176436,11,12,9,14,15,16,8,12,17,15,129
799032,17,24,41,55,52,46,44,41,46,29,395
708927,3,11,9,5,1,6,11,15,11,8,80
250177,5,8,11,14,12,10,9,6,5,6,86
1962308,1,3,7,10,4,13,13,30,29,18,128
807238,4,4,12,17,18,28,27,28,21,25,184
400780,16,12,10,19,21,19,23,21,18,9,168
635220,9,15,23,20,27,16,16,17,12,16,171
299350,1,14,9,11,10,21,15,12,15,5,113
307544,17,21,26,25,25,27,30,15,24,23,233
1249625,13,9,15,12,25,16,15,5,8,7,125
804922,5,5,12,8,13,8,13,14,17,20,115
635232,12,17,25,33,28,26,31,17,16,20,225
37217,4,7,16,10,18,22,14,7,11,6,115
536931,13,14,13,13,18,18,19,14,14,14,150
708965,3,14,17,19,15,27,24,26,33,33,211
1764753,6,9,10,17,12,13,11,11,8,3,100
315753,3,5,8,5,8,8,14,12,8,13,84
762600,12,13,10,5,11,8,4,3,6,5,77
856437,5,15,14,17,25,25,13,26,40,19,199
422262,51,105,151,164,186,239,233,244,288,212,1873
848247,11,28,21,28,24,21,33,17,16,9,208
856442,10,11,9,10,7,9,9,6,9,8,88
235583,6,17,8,12,17,32,21,14,17,18,162
712384,24,13,16,18,25,21,30,26,16,36,225
856445,11,14,17,26,23,16,25,27,33,29,221
1708414,9,7,9,6,5,5,10,12,20,15,98
800832,6,12,20,21,26,19,16,18,20,21,179
2068870,2,6,6,7,4,5,6,9,15,3,63
323977,7,4,4,4,7,10,15,9,10,16,86
250253,2,9,7,11,10,6,11,11,7,5,79
209295,12,8,5,7,6,12,19,21,10,6,106
201105,8,7,14,8,18,17,24,15,11,12,134
242070,7,10,18,26,23,24,18,21,9,6,162
299416,25,13,18,23,33,31,37,27,33,34,274
192921,0,1,0,13,21,24,27,31,24,25,166
135578,1,3,2,6,15,20,16,10,14,8,95
635292,38,47,34,23,20,20,19,4,2,4,211
766365,14,24,14,21,26,22,34,39,44,31,269
856478,0,2,6,6,10,8,11,14,14,26,97
291231,22,28,65,53,62,95,107,115,112,107,766
856481,12,17,19,21,20,11,16,15,18,12,161
160163,13,21,22,20,13,15,19,19,11,9,162
268358,6,5,10,8,17,7,3,7,11,8,82
29095,5,9,9,14,8,5,11,11,3,2,77
668073,9,15,14,35,39,38,54,51,43,52,350
217515,12,17,17,18,17,10,6,2,5,2,106
1175983,5,5,13,17,12,8,17,13,14,14,118
1348016,24,18,40,19,15,24,11,14,9,9,183
168369,29,39,35,55,56,57,64,67,75,81,558
2036148,2,8,3,9,11,3,12,19,12,6,85
2027957,3,3,8,6,11,14,5,8,10,8,76
135607,15,20,13,12,22,13,9,15,17,22,158
46551579,1,0,6,8,6,10,14,14,11,12,82
1290690,9,9,18,20,30,40,36,31,28,28,249
709063,29,26,37,53,45,53,56,85,73,79,536
586190,0,2,5,5,6,10,20,20,22,15,105
184788,5,7,11,14,8,13,9,5,4,1,77
266709,6,14,18,18,10,9,4,4,9,1,93
1389017,7,10,14,12,20,17,16,14,13,5,128
774620,28,44,40,26,51,40,36,26,42,29,362
438752,2,6,10,9,10,4,21,9,13,16,100
266721,14,10,13,19,12,15,11,8,4,11,117
1642982,8,12,17,16,23,20,26,23,21,25,191
104530,14,10,30,55,52,71,73,70,54,52,481
2077168,19,30,27,38,24,26,17,15,24,8,228
1642993,3,7,7,6,8,12,18,12,15,21,109
1249783,21,28,23,27,30,18,21,13,18,5,204
2036220,2,1,1,7,11,9,19,16,16,19,101
2011648,6,16,21,22,42,38,34,44,47,53,323
3453442,2,4,8,9,7,20,10,8,7,7,82
1920427,0,4,16,19,16,18,18,33,27,31,182
1667589,7,13,21,5,14,15,12,15,12,6,120
266758,5,10,10,9,14,10,10,13,6,8,95
1667591,0,11,13,8,11,6,10,10,12,5,86
1667592,2,6,12,14,14,13,12,18,9,7,107
1248684,2,4,9,14,16,22,8,7,4,2,88
365067,26,46,38,45,48,43,33,33,35,20,367
135693,10,14,20,17,20,30,29,29,33,33,235
299534,11,10,12,10,10,19,9,6,9,4,100
1995284,13,10,15,17,21,16,9,12,9,10,132
348696,8,13,8,9,12,13,6,3,6,5,83
1298970,22,19,38,60,46,59,64,54,68,68,498
73135,0,0,1,5,3,4,11,14,10,8,56
274972,2,10,7,9,12,6,4,8,6,8,72
2175517,35,38,37,58,34,67,67,72,65,71,544
45598,1,6,6,5,10,9,11,17,10,13,88
274978,7,4,10,19,19,13,8,10,0,3,93
1176102,7,10,11,11,12,8,9,5,10,5,88
46551598,0,1,4,7,5,22,13,13,25,17,107
242226,14,15,23,18,18,14,10,8,6,4,130
234036,16,17,16,21,11,13,11,14,7,7,133
2091102,6,8,14,9,15,15,14,27,33,34,175
217656,6,16,17,20,27,29,40,36,38,22,251
46551609,2,0,3,6,5,6,13,50,60,127,272
217663,4,22,24,18,22,15,14,20,11,8,158
82699,6,10,17,12,14,21,29,45,35,30,219
578122,4,12,6,12,15,7,5,12,6,6,85
193104,5,3,12,14,13,15,9,17,18,10,116
299602,15,10,8,15,24,15,28,15,21,22,173
1741395,1,2,7,9,9,7,13,10,8,5,71
1667668,9,12,11,21,18,16,15,15,5,9,131
217689,12,15,14,7,11,9,5,3,7,5,88
189199,27,25,25,21,15,15,6,2,4,7,147
2134621,5,9,8,10,11,10,10,6,4,2,75
1741408,2,6,8,9,13,10,12,10,8,6,84
361232,0,0,5,10,9,12,21,12,10,11,90
1970788,2,2,5,5,11,14,14,10,20,24,107
152165,16,17,19,20,22,30,16,17,20,23,200
12906,14,19,30,27,32,27,29,22,31,32,263
340587,6,5,4,13,5,10,13,8,6,3,73
733807,0,3,11,26,27,35,53,72,48,45,320
266864,20,37,57,83,105,110,96,141,152,180,981
4166257,5,4,15,25,23,17,10,13,11,10,133
651894,18,23,17,15,15,12,15,11,5,10,141
1741431,6,8,20,35,24,42,32,34,34,33,268
578172,9,9,15,13,15,21,13,16,9,10,130
94846,0,1,8,6,1,14,7,9,13,15,74
253376,3,13,4,19,10,9,10,4,5,4,81
217735,8,13,31,25,27,22,15,21,17,12,191
1643146,4,9,9,11,18,15,19,20,20,21,146
381581,24,79,47,81,108,144,143,143,167,180,1116
553619,6,5,8,12,14,2,9,9,5,4,74
733844,6,16,13,20,14,12,2,10,10,5,108
733846,3,4,1,4,2,4,10,9,12,9,58
1740238,9,11,6,15,16,19,14,17,13,9,129
527813,3,11,14,12,12,17,2,12,2,2,87
234145,10,12,16,24,24,23,18,19,7,16,169
397987,25,32,32,32,32,38,28,21,22,11,273
291499,0,3,3,7,7,22,24,15,26,34,141
29357,11,12,20,19,11,17,19,20,17,16,162
799409,2,7,11,13,13,11,18,15,24,13,127
1659573,26,20,36,25,17,9,12,4,3,4,156
1979072,14,10,8,15,14,17,13,13,14,12,130
242371,11,6,9,14,3,8,7,5,5,1,69
234180,21,11,14,13,16,6,7,9,4,5,106
209608,10,18,57,98,123,138,136,146,121,122,969
3961549,8,11,11,21,29,23,33,30,17,17,200
3961554,5,8,6,13,3,10,6,8,9,9,77
668373,9,12,17,12,18,14,15,16,8,12,133
153721,14,21,27,18,13,12,12,5,4,6,132
471768,10,12,14,16,11,14,6,7,7,3,100
119515,8,3,10,6,6,11,6,7,7,4,68
807646,2,7,5,7,6,15,9,4,1,8,64
774882,1,1,3,6,9,9,6,15,12,9,71
848611,8,5,20,14,9,17,9,8,6,6,102
1266404,29,46,42,49,37,45,51,42,49,43,433
1585895,22,46,56,65,111,100,79,80,93,68,720
2069226,31,40,42,49,57,76,71,96,65,74,601
160551,1,7,5,5,13,12,14,15,26,20,118
86766,6,17,22,25,20,22,19,22,21,16,190
193277,6,11,7,20,8,7,7,8,4,6,84
176897,32,26,29,16,13,7,4,8,1,4,140
299789,0,4,15,14,15,11,4,4,2,3,72
1618710,4,7,6,6,7,9,7,19,7,5,77
1316996,1,3,10,12,14,10,10,4,4,4,72
176926,6,10,13,18,18,14,26,25,28,20,178
799519,16,31,46,55,51,66,79,57,44,56,501
269672,9,16,7,7,15,10,9,9,13,8,103
2616795,6,11,10,15,15,21,12,15,6,8,119
86823,14,30,35,49,58,60,70,83,113,95,607
299818,0,2,5,6,8,11,11,9,20,16,88
39351086,4,3,8,10,10,17,12,21,19,19,123
863710,9,8,4,10,7,8,13,10,13,7,89
198795,3,3,9,14,7,17,15,20,9,28,125
2159430,8,8,9,5,16,8,13,13,20,5,105
201545,33,72,74,94,69,60,53,50,26,29,560
652106,11,15,17,11,16,10,8,7,5,5,105
1512269,5,7,8,11,11,11,3,9,6,6,77
226127,6,12,9,14,12,8,6,6,8,7,88
1454932,4,3,4,16,21,16,27,33,34,39,197
313486,0,2,4,2,5,9,11,14,22,30,99
1512280,5,15,14,16,12,31,24,17,18,25,177
1512285,7,24,22,31,20,10,22,27,15,23,201
1684318,2,7,0,6,9,10,7,10,11,17,79
2159455,4,2,1,1,4,3,5,12,15,16,63
201569,5,7,10,13,12,15,28,24,27,22,163
791399,2,5,19,19,26,28,31,31,33,50,244
365416,21,23,24,25,18,25,18,6,15,6,181
1454956,27,42,80,59,104,113,116,118,116,87,862
119662,14,24,11,13,11,7,11,8,8,11,118
1332080,4,7,8,11,11,18,16,6,7,7,95
1586035,5,3,6,7,5,18,20,11,11,12,98
1454969,2,18,18,27,35,38,37,24,46,43,288
1454970,5,12,16,11,10,12,14,10,10,12,112
1352511,7,11,21,16,26,31,50,31,62,71,326
1684352,7,13,12,12,8,10,3,4,3,2,74
1368896,7,22,24,27,25,10,19,12,11,16,173
1454979,6,11,16,16,17,16,29,31,23,15,180
1176457,3,2,4,7,10,6,18,14,9,12,85
3244866,1,8,8,7,9,6,18,18,21,11,107
70547,5,10,15,16,12,8,8,13,8,7,102
873365,2,8,7,7,6,9,9,13,9,8,78
838834,7,5,8,14,13,13,8,22,21,17,128
3961755,0,5,3,5,5,9,14,30,21,29,121
218012,6,2,3,11,8,25,11,7,5,11,89
340893,14,37,53,77,124,118,164,141,172,157,1057
2388806,2,7,9,8,6,22,30,12,13,8,117
144296,8,4,8,5,9,9,8,8,10,15,84
243868,12,30,35,32,28,46,44,36,34,30,327
95151,10,13,28,24,30,34,40,36,39,26,280
652208,3,5,19,9,10,11,11,2,3,4,77
754504,4,9,3,4,11,10,14,16,16,15,102
136117,12,22,28,15,15,16,6,7,4,0,125
775094,6,13,12,7,8,10,9,3,6,3,77
570300,6,2,4,5,7,12,15,15,5,6,77
1659842,8,24,22,25,29,44,31,34,30,35,282
185296,26,37,55,69,81,104,122,102,116,105,817
12751825,18,26,30,50,48,61,57,61,34,49,434
299986,18,22,25,40,46,46,30,29,38,24,318
1684435,5,8,8,11,18,12,22,23,22,17,146
103382,9,11,24,50,56,74,56,66,44,53,443
1684442,6,8,8,6,26,18,15,36,35,33,191
3228495,3,9,11,9,12,9,16,16,18,10,113
168928,11,7,8,12,7,4,8,16,11,12,96
1668065,11,10,15,17,15,31,14,28,20,28,189
857058,6,11,12,18,20,19,16,11,7,10,130
144355,1,0,2,4,11,14,17,20,17,16,102
472038,11,14,23,12,16,16,13,20,18,9,152
242663,4,9,8,5,15,15,8,6,5,12,87
152552,2,3,3,5,15,14,27,14,17,22,122
1659887,1,4,3,11,8,9,10,7,3,3,59
1422322,7,5,7,17,18,22,10,10,5,4,105
289865,11,19,24,27,34,26,36,34,29,34,274
283641,5,9,7,27,15,10,4,6,9,6,98
2118650,9,6,6,13,11,7,13,6,10,8,89
1659900,28,35,32,32,36,36,35,33,45,44,356
365565,79,117,95,111,106,98,101,75,65,58,905
1454933,11,12,13,9,20,15,9,8,8,7,112
119810,13,8,10,8,14,7,7,5,2,0,74
185347,5,12,11,11,11,3,9,9,11,9,91
218120,4,16,10,19,13,7,6,12,7,13,107
267273,8,12,16,5,9,7,4,3,6,4,74
2511883,5,4,2,8,12,12,15,5,6,11,80
152588,6,13,10,29,38,38,24,25,28,27,238
1668114,1,14,14,11,12,7,7,8,9,7,90
1684499,1,2,4,4,11,12,13,15,12,17,91
1332244,15,33,37,62,70,75,92,79,77,68,608
1684504,9,8,11,10,12,16,16,9,16,15,122
1037341,18,12,16,17,16,20,18,22,23,22,184
391887,46,54,51,47,37,42,30,30,13,11,361
1250337,91,187,292,361,393,430,445,437,431,378,3445
144418,16,17,8,26,27,18,17,10,15,12,166
570404,7,7,10,13,15,5,17,5,4,5,88
2118693,9,18,22,29,28,20,19,12,12,13,182
840748,2,8,8,11,10,7,11,8,5,6,76
2855981,17,23,53,46,62,77,89,71,64,41,543
2085935,3,2,1,7,7,9,9,9,10,15,72
1340464,9,27,13,11,17,7,3,8,3,3,101
1348657,45,26,9,11,4,3,4,2,4,2,110
308284,5,4,8,9,9,6,12,9,6,3,71
660545,7,7,11,13,7,14,11,5,5,2,82
414787,10,10,24,32,39,54,78,69,79,69,464
95319,10,21,25,35,20,25,20,19,8,4,187
324704,7,6,14,17,10,18,14,7,4,11,108
294417,0,7,5,7,6,9,10,11,10,8,73
103529,6,19,28,31,25,14,3,0,0,0,126
128111,8,7,6,6,12,4,11,10,7,8,79
111731,15,32,19,23,19,19,25,14,14,13,193
824439,5,4,9,7,10,14,12,7,13,5,86
1299578,1,9,23,18,32,27,24,16,18,19,187
177275,12,11,15,8,11,12,10,2,1,4,86
857216,23,27,27,46,34,42,43,40,13,14,309
304812,6,10,15,15,18,22,21,21,17,14,159
46601361,3,11,9,9,9,12,24,20,24,21,142
177300,8,12,15,8,18,13,8,5,4,2,93
660631,5,4,8,13,9,21,10,14,12,14,110
840857,4,15,16,22,20,15,14,9,1,7,123
1283228,27,55,62,77,83,74,73,68,73,59,651
11613342,3,13,21,23,11,9,13,10,9,5,117
578719,8,4,7,6,8,12,8,11,6,5,75
2050246,4,4,12,6,6,6,9,10,11,13,81
27022507,1,3,4,9,13,6,7,8,10,15,76
382124,14,26,21,26,19,23,31,18,14,14,206
179741,95,158,221,260,266,280,295,322,319,333,2549
865471,5,3,3,6,1,5,14,8,17,4,66
1594563,3,5,2,5,3,11,17,13,8,16,83
251076,10,14,11,8,6,8,7,7,8,6,85
1668295,2,8,8,2,7,5,14,12,9,14,81
1283272,148,169,208,151,161,119,143,80,76,58,1313
1586377,10,2,10,7,11,33,27,27,37,28,192
152778,2,4,7,11,8,11,23,14,9,16,105
1586379,10,27,30,33,51,43,46,44,40,33,357
2077900,1,6,14,14,15,22,18,21,16,18,145
341198,5,5,9,6,9,16,5,16,10,16,97
125133,3,7,10,10,12,9,10,6,5,5,77
775376,8,12,20,22,23,18,16,30,20,40,209
414934,3,5,8,10,19,13,17,13,16,21,125
775383,16,10,16,5,7,12,4,3,6,2,81
1684346,1,13,9,10,13,9,14,11,7,11,98
177377,11,12,15,36,33,43,47,44,58,45,344
103291,10,12,15,18,16,22,13,10,10,10,136
171558,4,6,7,5,7,2,5,5,11,5,57
308455,10,9,11,9,5,14,9,8,10,8,93
840936,15,9,17,20,13,19,7,7,6,4,117
799980,5,16,12,19,17,21,29,21,28,30,198
169198,11,15,13,18,16,15,14,10,7,2,121
1586420,0,4,7,5,10,9,17,8,9,15,84
1586421,12,16,49,52,57,60,57,60,50,65,478
1586422,4,3,5,8,16,10,20,26,29,24,145
2053370,1,5,7,15,16,13,27,18,29,37,168
274944,0,4,9,14,17,13,23,45,31,22,178
799997,1,10,6,10,7,11,10,15,13,12,95
863714,10,10,12,15,19,10,9,12,18,15,130
1266950,14,20,36,37,44,45,57,61,56,47,417
308488,3,6,10,4,11,10,7,5,9,6,71
2086153,3,9,6,5,8,13,9,17,12,11,93
652558,2,3,7,12,9,11,11,14,11,9,89
1422607,2,3,13,3,17,18,14,17,16,8,111
406801,11,16,11,13,10,7,8,7,7,3,93
1586451,8,7,19,27,59,86,110,152,180,183,831
1512727,13,18,16,18,27,26,36,38,35,42,269
95512,7,3,9,7,23,19,18,11,14,13,124
234777,2,3,10,11,10,10,14,9,12,14,95
1619229,4,3,8,4,7,11,9,19,14,26,105
2102559,9,12,17,17,24,25,28,24,21,31,208
259360,5,5,12,17,11,16,11,9,7,9,102
2028835,1,3,6,3,7,19,12,14,12,24,101
2381098,1,3,1,4,3,3,8,12,7,9,51
251183,7,15,12,10,13,13,8,7,7,7,99
415025,0,4,7,13,8,13,13,5,14,10,87
1316147,11,8,12,20,16,15,19,19,8,15,143
3462453,4,13,11,20,16,26,30,26,24,27,197
3457929,1,4,9,4,13,13,10,13,25,25,117
857401,7,13,6,4,11,8,11,7,5,5,77
193862,4,7,5,12,10,17,9,9,15,6,94
177479,13,9,13,11,13,18,7,10,13,14,121
218441,29,69,106,138,152,203,184,132,121,106,1240
821474,0,1,1,6,5,3,11,14,15,14,70
1274765,12,11,18,11,15,12,5,7,20,5,116
791892,9,5,16,12,10,16,9,13,7,9,106
1659907,12,6,12,11,12,11,14,7,5,6,96
841049,1,8,11,21,12,7,13,5,6,8,92
79196,23,51,65,122,107,151,163,168,138,158,1146
267613,0,4,2,3,4,5,10,13,5,15,61
226654,11,34,24,21,9,15,9,8,6,6,143
202080,10,17,19,28,20,16,12,12,10,5,149
2913633,3,11,7,6,7,6,12,8,11,11,82
1340773,0,3,4,9,10,12,9,9,9,11,76
284006,5,4,10,10,15,11,12,14,13,13,107
226663,11,22,58,44,69,59,101,78,105,95,642
284008,3,6,3,6,8,6,13,11,18,26,100
218478,30,38,33,51,34,33,26,18,13,10,286
791927,5,10,7,9,7,12,10,7,7,13,87
259451,7,14,15,22,14,12,10,13,9,9,125
800126,3,6,7,4,3,13,6,10,12,9,73
2069888,3,14,24,10,22,27,31,33,43,34,241
1316228,29,23,5,8,5,1,0,0,0,1,72
136581,5,11,8,8,5,10,11,15,16,10,99
1176971,0,2,5,9,5,4,18,18,23,18,102
232173,5,15,5,7,15,12,9,8,3,0,79
115609,4,7,6,5,7,7,5,10,11,8,70
103833,4,2,4,3,5,3,13,14,11,18,77
284062,5,9,12,13,6,12,13,5,7,4,86
440560,5,5,8,20,13,12,14,13,9,9,108
1422759,10,11,9,8,12,15,12,7,17,4,105
144811,11,20,14,35,16,21,15,14,19,17,182
3388844,5,14,14,29,14,1,9,11,8,2,107
210349,6,6,6,13,23,10,17,11,14,9,115
